match_id,game_id,event_name,team,pb_phase,map
542276,233491,Playoffs:  Lower Round 2,MIBR,ban,Abyss
542276,233489,Playoffs:  Lower Round 2,DRX,ban,Corrode
542276,233490,Playoffs:  Lower Round 2,DRX,ban,Corrode
542276,233491,Playoffs:  Lower Round 2,DRX,ban,Corrode
542276,233489,Playoffs:  Lower Round 2,MIBR,pick,Sunset
542276,233490,Playoffs:  Lower Round 2,MIBR,pick,Sunset
542276,233491,Playoffs:  Lower Round 2,MIBR,pick,Sunset
542276,233489,Playoffs:  Lower Round 2,DRX,pick,Ascent
542276,233490,Playoffs:  Lower Round 2,DRX,pick,Ascent
542276,233491,Playoffs:  Lower Round 2,DRX,pick,Ascent
542276,233489,Playoffs:  Lower Round 2,MIBR,ban,Haven
542276,233490,Playoffs:  Lower Round 2,MIBR,ban,Haven
542276,233491,Playoffs:  Lower Round 2,MIBR,ban,Haven
542276,233489,Playoffs:  Lower Round 2,DRX,ban,Lotus
542276,233490,Playoffs:  Lower Round 2,DRX,ban,Lotus
542276,233491,Playoffs:  Lower Round 2,DRX,ban,Lotus
542270,233475,Playoffs:  Upper Final,FNC,ban,Corrode
542270,233476,Playoffs:  Upper Final,FNC,ban,Corrode
542270,233475,Playoffs:  Upper Final,NRG,ban,Haven
542270,233476,Playoffs:  Upper Final,NRG,ban,Haven
542270,233475,Playoffs:  Upper Final,FNC,pick,Ascent
542270,233476,Playoffs:  Upper Final,FNC,pick,Ascent
542270,233475,Playoffs:  Upper Final,NRG,pick,Abyss
542270,233476,Playoffs:  Upper Final,NRG,pick,Abyss
542270,233475,Playoffs:  Upper Final,FNC,ban,Sunset
542270,233476,Playoffs:  Upper Final,FNC,ban,Sunset
542270,233475,Playoffs:  Upper Final,NRG,ban,Bind
542270,233476,Playoffs:  Upper Final,NRG,ban,Bind
542278,233495,Playoffs:  Lower Round 3,DRX,ban,Sunset
542278,233496,Playoffs:  Lower Round 3,DRX,ban,Sunset
542278,233495,Playoffs:  Lower Round 3,PRX,ban,Abyss
542278,233496,Playoffs:  Lower Round 3,PRX,ban,Abyss
542278,233495,Playoffs:  Lower Round 3,DRX,pick,Ascent
542278,233496,Playoffs:  Lower Round 3,DRX,pick,Ascent
542278,233495,Playoffs:  Lower Round 3,PRX,pick,Lotus
542278,233496,Playoffs:  Lower Round 3,PRX,pick,Lotus
542278,233495,Playoffs:  Lower Round 3,DRX,ban,Bind
542278,233496,Playoffs:  Lower Round 3,DRX,ban,Bind
542278,233495,Playoffs:  Lower Round 3,PRX,ban,Haven
542278,233496,Playoffs:  Lower Round 3,PRX,ban,Haven
542279,233498,Playoffs:  Lower Final,FNC,ban,Abyss
542279,233499,Playoffs:  Lower Final,FNC,ban,Abyss
542279,233500,Playoffs:  Lower Final,FNC,ban,Abyss
542279,233501,Playoffs:  Lower Final,FNC,ban,Abyss
542279,233498,Playoffs:  Lower Final,DRX,ban,Lotus
542279,233499,Playoffs:  Lower Final,DRX,ban,Lotus
542279,233500,Playoffs:  Lower Final,DRX,ban,Lotus
542279,233501,Playoffs:  Lower Final,DRX,ban,Lotus
542279,233498,Playoffs:  Lower Final,FNC,pick,Sunset
542279,233499,Playoffs:  Lower Final,FNC,pick,Sunset
542279,233500,Playoffs:  Lower Final,FNC,pick,Sunset
542279,233501,Playoffs:  Lower Final,FNC,pick,Sunset
542279,233498,Playoffs:  Lower Final,DRX,pick,Corrode
542279,233499,Playoffs:  Lower Final,DRX,pick,Corrode
542279,233500,Playoffs:  Lower Final,DRX,pick,Corrode
542279,233501,Playoffs:  Lower Final,DRX,pick,Corrode
542279,233498,Playoffs:  Lower Final,FNC,pick,Haven
542279,233499,Playoffs:  Lower Final,FNC,pick,Haven
542279,233500,Playoffs:  Lower Final,FNC,pick,Haven
542279,233501,Playoffs:  Lower Final,FNC,pick,Haven
542279,233498,Playoffs:  Lower Final,DRX,pick,Bind
542279,233499,Playoffs:  Lower Final,DRX,pick,Bind
542279,233500,Playoffs:  Lower Final,DRX,pick,Bind
542279,233501,Playoffs:  Lower Final,DRX,pick,Bind
542272,233478,Playoffs:  Grand Final,NRG,ban,Haven
542272,233479,Playoffs:  Grand Final,NRG,ban,Haven
542272,233480,Playoffs:  Grand Final,NRG,ban,Haven
542272,233481,Playoffs:  Grand Final,NRG,ban,Haven
542272,233482,Playoffs:  Grand Final,NRG,ban,Haven
542272,233478,Playoffs:  Grand Final,NRG,ban,Bind
542272,233479,Playoffs:  Grand Final,NRG,ban,Bind
542272,233480,Playoffs:  Grand Final,NRG,ban,Bind
542272,233481,Playoffs:  Grand Final,NRG,ban,Bind
542272,233482,Playoffs:  Grand Final,NRG,ban,Bind
542272,233478,Playoffs:  Grand Final,NRG,pick,Corrode
542272,233479,Playoffs:  Grand Final,NRG,pick,Corrode
542272,233480,Playoffs:  Grand Final,NRG,pick,Corrode
542272,233481,Playoffs:  Grand Final,NRG,pick,Corrode
542272,233482,Playoffs:  Grand Final,NRG,pick,Corrode
542272,233478,Playoffs:  Grand Final,FNC,pick,Lotus
542272,233479,Playoffs:  Grand Final,FNC,pick,Lotus
542272,233480,Playoffs:  Grand Final,FNC,pick,Lotus
542272,233481,Playoffs:  Grand Final,FNC,pick,Lotus
542272,233482,Playoffs:  Grand Final,FNC,pick,Lotus
542272,233478,Playoffs:  Grand Final,NRG,pick,Abyss
542272,233479,Playoffs:  Grand Final,NRG,pick,Abyss
542272,233480,Playoffs:  Grand Final,NRG,pick,Abyss
542272,233481,Playoffs:  Grand Final,NRG,pick,Abyss
542272,233482,Playoffs:  Grand Final,NRG,pick,Abyss
542272,233478,Playoffs:  Grand Final,FNC,pick,Ascent
542272,233479,Playoffs:  Grand Final,FNC,pick,Ascent
542272,233480,Playoffs:  Grand Final,FNC,pick,Ascent
542272,233481,Playoffs:  Grand Final,FNC,pick,Ascent
542272,233482,Playoffs:  Grand Final,FNC,pick,Ascent
